model,prompt_lang,adj_lang,intervention_lang,measure_lang,ablation_method,amplification_method,zero_ablation_mean,target_amplification_mean,original_mean,combined_mean,combined_minus_original,combined_minus_zero_ablation,combined_minus_target_amplification,combined_n,zero_ablation_n,target_amplification_n
qwen3-4b,de,de,es,zh,desc,freq,-13.761282928719009,-2.3686745961507163,-13.761282928719009,-9.11512138429752,4.6461615444214885,4.6461615444214885,-6.7464467881468035,121.0,121.0,2.0
qwen3-4b,de,de,es,zh,desc,val,-13.761282928719009,-6.541219075520834,-13.761282928719009,-2.021177685950413,11.740105242768596,11.740105242768596,4.520041389570421,121.0,121.0,2.0
qwen3-4b,de,de,es,zh,freq,desc,-13.762412835743802,-13.042226155598959,-13.761282928719009,-13.762412835743802,-0.0011299070247936527,0.0,-0.7201866801448435,121.0,121.0,1.0
qwen3-4b,de,de,es,zh,freq,freq,-13.762412835743802,-2.3686745961507163,-13.761282928719009,-13.762412835743802,-0.0011299070247936527,0.0,-11.393738239593086,121.0,121.0,2.0
qwen3-4b,de,de,es,zh,freq,val,-13.762412835743802,-6.541219075520834,-13.761282928719009,-2.9542871900826446,10.806995738636363,10.808125645661157,3.5869318854381893,121.0,121.0,2.0
qwen3-4b,de,de,es,zh,val,desc,-13.54078964359504,-13.042226155598959,-13.761282928719009,-13.667811370092975,0.09347155862603351,-0.12702172649793475,-0.6255852144940164,121.0,121.0,1.0
qwen3-4b,de,de,es,zh,val,freq,-13.54078964359504,-2.3686745961507163,-13.761282928719009,-11.44004645229371,2.321236476425298,2.10074319130133,-9.071371856142994,121.0,121.0,2.0
qwen3-4b,de,de,es,zh,val,val,-13.54078964359504,-6.541219075520834,-13.761282928719009,-13.54078964359504,0.22049328512396826,0.0,-6.999570568074207,121.0,121.0,2.0
qwen3-4b,de,de,fr,de,desc,desc,-0.9148185483870968,0.0,-0.9148185483870968,-0.9148185483870968,0.0,0.0,-0.9148185483870968,124.0,124.0,1.0
qwen3-4b,de,de,fr,de,desc,freq,-0.9148185483870968,0.0,-0.9148185483870968,-0.7368951612903226,0.17792338709677413,0.17792338709677413,-0.7368951612903226,124.0,124.0,2.0
qwen3-4b,de,de,fr,de,desc,val,-0.9148185483870968,0.0,-0.9148185483870968,-0.43649193548387094,0.4783266129032258,0.4783266129032258,-0.43649193548387094,124.0,124.0,2.0
qwen3-4b,de,de,fr,de,freq,desc,-0.905241935483871,0.0,-0.9148185483870968,-0.8976814516129032,0.017137096774193505,0.007560483870967749,-0.8976814516129032,124.0,124.0,1.0
qwen3-4b,de,de,fr,de,freq,freq,-0.905241935483871,0.0,-0.9148185483870968,-0.905241935483871,0.009576612903225756,0.0,-0.905241935483871,124.0,124.0,2.0
qwen3-4b,de,de,fr,de,freq,val,-0.905241935483871,0.0,-0.9148185483870968,-0.4032258064516129,0.5115927419354839,0.5020161290322581,-0.4032258064516129,124.0,124.0,2.0
qwen3-4b,de,de,fr,de,val,desc,-0.9863911290322581,0.0,-0.9148185483870968,-0.9810987903225806,-0.06628024193548387,0.005292338709677491,-0.9810987903225806,124.0,124.0,1.0
qwen3-4b,de,de,fr,de,val,freq,-0.9863911290322581,0.0,-0.9148185483870968,-0.7915826612903226,0.12323588709677413,0.1948084677419355,-0.7915826612903226,124.0,124.0,2.0
qwen3-4b,de,de,fr,de,val,val,-0.9863911290322581,0.0,-0.9148185483870968,-0.9863911290322581,-0.07157258064516137,0.0,-0.9863911290322581,124.0,124.0,2.0
qwen3-4b,de,de,fr,en,desc,desc,-7.691681338028169,-6.373209635416667,-7.694212147887324,-7.691681338028169,0.002530809859154992,0.0,-1.318471702611502,142.0,142.0,1.0
qwen3-4b,de,de,fr,en,desc,freq,-7.691681338028169,-0.3068561553955078,-7.694212147887324,-5.246148767605634,2.44806338028169,2.445532570422535,-4.939292612210126,142.0,142.0,2.0
qwen3-4b,de,de,fr,en,desc,val,-7.691681338028169,-3.1230061848958335,-7.694212147887324,0.5484154929577465,8.24262764084507,8.240096830985916,3.67142167785358,142.0,142.0,2.0
qwen3-4b,de,de,fr,en,freq,desc,-7.559088908450704,-6.373209635416667,-7.694212147887324,-7.527178697183099,0.16703345070422504,0.03191021126760507,-1.153969061766432,142.0,142.0,1.0
qwen3-4b,de,de,fr,en,freq,freq,-7.559088908450704,-0.3068561553955078,-7.694212147887324,-7.559088908450704,0.13512323943661997,0.0,-7.252232753055196,142.0,142.0,2.0
qwen3-4b,de,de,fr,en,freq,val,-7.559088908450704,-3.1230061848958335,-7.694212147887324,0.4317781690140845,8.125990316901408,7.990867077464788,3.554784353909918,142.0,142.0,2.0
qwen3-4b,de,de,fr,en,val,desc,-7.392165492957746,-6.373209635416667,-7.694212147887324,-7.252090669014085,0.44212147887323905,0.1400748239436611,-0.878881033597418,142.0,142.0,1.0
qwen3-4b,de,de,fr,en,val,freq,-7.392165492957746,-0.3068561553955078,-7.694212147887324,-4.940498459507042,2.753713688380282,2.451667033450704,-4.633642304111534,142.0,142.0,2.0
qwen3-4b,de,de,fr,en,val,val,-7.392165492957746,-3.1230061848958335,-7.694212147887324,-7.392165492957746,0.30204665492957794,0.0,-4.269159308061912,142.0,142.0,2.0
qwen3-4b,de,de,fr,es,desc,desc,-11.320558397032373,-10.17236328125,-11.31988393660072,-11.320558397032373,-0.0006744604316537561,0.0,-1.1481951157823733,139.0,139.0,1.0
qwen3-4b,de,de,fr,es,desc,freq,-11.320558397032373,-2.739409764607748,-11.31988393660072,-7.04367131294964,4.276212623651079,4.276887084082733,-4.304261548341892,139.0,139.0,2.0
qwen3-4b,de,de,fr,es,desc,val,-11.320558397032373,-5.748779296875,-11.31988393660072,-3.0968974820143886,8.22298645458633,8.223660915017984,2.6518818148606114,139.0,139.0,2.0
qwen3-4b,de,de,fr,es,freq,desc,-11.299137252697841,-10.17236328125,-11.31988393660072,-11.169331722122303,0.1505522144784166,0.12980553057553834,-0.996968440872303,139.0,139.0,1.0
qwen3-4b,de,de,fr,es,freq,freq,-11.299137252697841,-2.739409764607748,-11.31988393660072,-11.299137252697841,0.02074668390287826,0.0,-8.559727488090093,139.0,139.0,2.0
qwen3-4b,de,de,fr,es,freq,val,-11.299137252697841,-5.748779296875,-11.31988393660072,-3.470773381294964,7.849110555305756,7.828363871402877,2.278005915580036,139.0,139.0,2.0
qwen3-4b,de,de,fr,es,val,desc,-11.599012196492806,-10.17236328125,-11.31988393660072,-11.217288669064748,0.10259526753597115,0.3817235274280577,-1.0449253878147484,139.0,139.0,1.0
qwen3-4b,de,de,fr,es,val,freq,-11.599012196492806,-2.739409764607748,-11.31988393660072,-7.586682216726619,3.733201719874101,4.0123299797661875,-4.847272452118871,139.0,139.0,2.0
qwen3-4b,de,de,fr,es,val,val,-11.599012196492806,-5.748779296875,-11.31988393660072,-11.599012196492806,-0.27912825989208656,0.0,-5.850232899617806,139.0,139.0,2.0
qwen3-4b,de,de,fr,fr,desc,desc,-10.840564903846154,-9.972493489583334,-10.839122596153846,-10.840564903846154,-0.0014423076923080203,0.0,-0.8680714142628201,130.0,130.0,1.0
qwen3-4b,de,de,fr,fr,desc,freq,-10.840564903846154,-2.257295608520508,-10.839122596153846,-5.616706730769231,5.222415865384615,5.223858173076923,-3.359411122248723,130.0,130.0,2.0
qwen3-4b,de,de,fr,fr,desc,val,-10.840564903846154,-4.812174479166667,-10.839122596153846,-2.565144230769231,8.273978365384615,8.275420673076923,2.247030248397436,130.0,130.0,2.0
qwen3-4b,de,de,fr,fr,freq,desc,-10.816646634615385,-9.972493489583334,-10.839122596153846,-10.659254807692308,0.17986778846153761,0.1573918269230763,-0.6867613181089745,130.0,130.0,1.0
qwen3-4b,de,de,fr,fr,freq,freq,-10.816646634615385,-2.257295608520508,-10.839122596153846,-10.816646634615385,0.02247596153846132,0.0,-8.559351026094877,130.0,130.0,2.0
qwen3-4b,de,de,fr,fr,freq,val,-10.816646634615385,-4.812174479166667,-10.839122596153846,-3.1841346153846155,7.6549879807692305,7.632512019230769,1.6280398637820515,130.0,130.0,2.0
qwen3-4b,de,de,fr,fr,val,desc,-11.145755709134615,-9.972493489583334,-10.839122596153846,-10.673061899038462,0.16606069711538396,0.4726938100961533,-0.7005684094551281,130.0,130.0,1.0
qwen3-4b,de,de,fr,fr,val,freq,-11.145755709134615,-2.257295608520508,-10.839122596153846,-6.246875,4.592247596153846,4.898880709134615,-3.9895793914794924,130.0,130.0,2.0
qwen3-4b,de,de,fr,fr,val,val,-11.145755709134615,-4.812174479166667,-10.839122596153846,-11.145755709134615,-0.30663311298076934,0.0,-6.333581229967948,130.0,130.0,2.0
qwen3-4b,de,de,fr,ja,desc,desc,-16.444054013206845,-15.487294514973959,-16.447433229476687,-16.444054013206845,0.0033792162698418338,0.0,-0.956759498232886,126.0,126.0,1.0
qwen3-4b,de,de,fr,ja,desc,freq,-16.444054013206845,-2.736041386922201,-16.447433229476687,-13.62397693452381,2.8234562949528765,2.8200770786830347,-10.887935547601609,126.0,126.0,2.0
qwen3-4b,de,de,fr,ja,desc,val,-16.444054013206845,-8.156667073567709,-16.447433229476687,-4.451264880952381,11.996168348524305,11.992789132254464,3.7054021926153276,126.0,126.0,2.0
qwen3-4b,de,de,fr,ja,freq,desc,-16.30995105561756,-15.487294514973959,-16.447433229476687,-16.27191840277778,0.17551482669890817,0.03803265283978163,-0.7846238878038196,126.0,126.0,1.0
qwen3-4b,de,de,fr,ja,freq,freq,-16.30995105561756,-2.736041386922201,-16.447433229476687,-16.30995105561756,0.13748217385912653,0.0,-13.573909668695359,126.0,126.0,2.0
qwen3-4b,de,de,fr,ja,freq,val,-16.30995105561756,-8.156667073567709,-16.447433229476687,-4.596850198412699,11.850583031063987,11.71310085720486,3.5598168751550103,126.0,126.0,2.0
qwen3-4b,de,de,fr,ja,val,desc,-16.237077016679066,-15.487294514973959,-16.447433229476687,-15.928333100818453,0.5191001286582342,0.3087439158606138,-0.4410385858444936,126.0,126.0,1.0
qwen3-4b,de,de,fr,ja,val,freq,-16.237077016679066,-2.736041386922201,-16.447433229476687,-13.658056228879898,2.7893770005967884,2.579020787799168,-10.922014841957697,126.0,126.0,2.0
qwen3-4b,de,de,fr,ja,val,val,-16.237077016679066,-8.156667073567709,-16.447433229476687,-16.237077016679066,0.2103562127976204,0.0,-8.080409943111357,126.0,126.0,2.0
qwen3-4b,de,de,fr,ko,desc,desc,-19.879347172489872,-19.03020477294922,-19.879626295301648,-19.879347172489872,0.00027912281177577825,0.0,-0.8491423995406535,135.0,135.0,1.0
qwen3-4b,de,de,fr,ko,desc,freq,-19.879347172489872,-6.810060501098633,-19.879626295301648,-18.300113932291666,1.5795123630099823,1.5792332401982065,-11.490053431193033,135.0,135.0,2.0
qwen3-4b,de,de,fr,ko,desc,val,-19.879347172489872,-11.020579020182291,-19.879626295301648,-9.349768518518518,10.52985777678313,10.529578653971354,1.670810501663773,135.0,135.0,2.0
qwen3-4b,de,de,fr,ko,freq,desc,-19.761467375578704,-19.03020477294922,-19.879626295301648,-19.644185836226853,0.23544045907479472,0.11728153935185048,-0.6139810632776346,135.0,135.0,1.0
qwen3-4b,de,de,fr,ko,freq,freq,-19.761467375578704,-6.810060501098633,-19.879626295301648,-19.761467375578704,0.11815891972294423,0.0,-12.951406874480071,135.0,135.0,2.0
qwen3-4b,de,de,fr,ko,freq,val,-19.761467375578704,-11.020579020182291,-19.879626295301648,-9.171527777777778,10.70809851752387,10.589939597800926,1.8490512424045136,135.0,135.0,2.0
qwen3-4b,de,de,fr,ko,val,desc,-19.170999710648147,-19.03020477294922,-19.879626295301648,-18.805098017939816,1.074528277361832,0.36590169270833073,0.2251067550094028,135.0,135.0,1.0
qwen3-4b,de,de,fr,ko,val,freq,-19.170999710648147,-6.810060501098633,-19.879626295301648,-17.56711629231771,2.312510002983938,1.6038834183304367,-10.757055791219077,135.0,135.0,2.0
qwen3-4b,de,de,fr,ko,val,val,-19.170999710648147,-11.020579020182291,-19.879626295301648,-19.170999710648147,0.7086265846535014,0.0,-8.150420690465856,135.0,135.0,2.0
qwen3-4b,de,de,fr,zh,desc,desc,-13.75766722623967,-13.042226155598959,-13.761282928719009,-13.75766722623967,0.0036157024793386228,0.0,-0.7154410706407113,121.0,121.0,1.0
qwen3-4b,de,de,fr,zh,desc,freq,-13.75766722623967,-2.3686745961507163,-13.761282928719009,-11.463520144628099,2.29776278409091,2.2941470816115714,-9.094845548477382,121.0,121.0,2.0
qwen3-4b,de,de,fr,zh,desc,val,-13.75766722623967,-6.541219075520834,-13.761282928719009,-1.9302685950413223,11.831014333677686,11.827398631198347,4.610950480479511,121.0,121.0,2.0
qwen3-4b,de,de,fr,zh,freq,desc,-13.559061854338843,-13.042226155598959,-13.761282928719009,-13.52898211518595,0.2323008135330582,0.030079739152892415,-0.4867559595869917,121.0,121.0,1.0
qwen3-4b,de,de,fr,zh,freq,freq,-13.559061854338843,-2.3686745961507163,-13.761282928719009,-13.559061854338843,0.2022210743801658,0.0,-11.190387258188126,121.0,121.0,2.0
qwen3-4b,de,de,fr,zh,freq,val,-13.559061854338843,-6.541219075520834,-13.761282928719009,-2.0111053719008263,11.750177556818183,11.547956482438018,4.530113703620008,121.0,121.0,2.0
qwen3-4b,de,de,fr,zh,val,desc,-13.56559917355372,-13.042226155598959,-13.761282928719009,-13.30851909542872,0.45276383329028924,0.257080078125,-0.26629293982976066,121.0,121.0,1.0
qwen3-4b,de,de,fr,zh,val,freq,-13.56559917355372,-2.3686745961507163,-13.761282928719009,-11.639095590134298,2.1221873385847108,1.9265035834194215,-9.270420993983581,121.0,121.0,2.0
qwen3-4b,de,de,fr,zh,val,val,-13.56559917355372,-6.541219075520834,-13.761282928719009,-13.56559917355372,0.19568375516528924,0.0,-7.024380098032886,121.0,121.0,2.0
qwen3-4b,de,de,ja,de,desc,desc,-0.9148185483870968,0.0,-0.9148185483870968,-0.9148185483870968,0.0,0.0,-0.9148185483870968,124.0,124.0,1.0
qwen3-4b,de,de,ja,de,desc,freq,-0.9148185483870968,0.0,-0.9148185483870968,-0.3505748625724546,0.5642436858146421,0.5642436858146421,-0.3505748625724546,124.0,124.0,2.0
qwen3-4b,de,de,ja,de,desc,val,-0.9148185483870968,0.0,-0.9148185483870968,-0.34475806451612906,0.5700604838709677,0.5700604838709677,-0.34475806451612906,124.0,124.0,2.0
qwen3-4b,de,de,ja,de,freq,desc,-0.9077620967741935,0.0,-0.9148185483870968,-0.9369959677419355,-0.022177419354838745,-0.029233870967741993,-0.9369959677419355,124.0,124.0,1.0
qwen3-4b,de,de,ja,de,freq,freq,-0.9077620967741935,0.0,-0.9148185483870968,-0.9077620967741935,0.007056451612903247,0.0,-0.9077620967741935,124.0,124.0,2.0
qwen3-4b,de,de,ja,de,freq,val,-0.9077620967741935,0.0,-0.9148185483870968,-0.5801411290322581,0.33467741935483863,0.3276209677419354,-0.5801411290322581,124.0,124.0,2.0
qwen3-4b,de,de,ja,de,val,desc,-0.9768145161290323,0.0,-0.9148185483870968,-0.967741935483871,-0.052923387096774244,0.009072580645161255,-0.967741935483871,124.0,124.0,1.0
qwen3-4b,de,de,ja,de,val,freq,-0.9768145161290323,0.0,-0.9148185483870968,-0.5181766633064516,0.39664188508064513,0.4586378528225806,-0.5181766633064516,124.0,124.0,2.0
qwen3-4b,de,de,ja,de,val,val,-0.9768145161290323,0.0,-0.9148185483870968,-0.9768145161290323,-0.0619959677419355,0.0,-0.9768145161290323,124.0,124.0,2.0
qwen3-4b,de,de,ja,en,desc,desc,-7.694212147887324,-6.373209635416667,-7.694212147887324,-7.694212147887324,0.0,0.0,-1.321002512470657,142.0,142.0,1.0
qwen3-4b,de,de,ja,en,desc,freq,-7.694212147887324,-0.3068561553955078,-7.694212147887324,0.6643650968309859,8.35857724471831,8.35857724471831,0.9712212522264937,142.0,142.0,2.0
qwen3-4b,de,de,ja,en,desc,val,-7.694212147887324,-3.1230061848958335,-7.694212147887324,-0.4324383802816901,7.261773767605634,7.261773767605634,2.6905678046141435,142.0,142.0,2.0
qwen3-4b,de,de,ja,en,freq,desc,-7.558978873239437,-6.373209635416667,-7.694212147887324,-7.528719190140845,0.16549295774647899,0.03025968309859195,-1.155509554724178,142.0,142.0,1.0
qwen3-4b,de,de,ja,en,freq,freq,-7.558978873239437,-0.3068561553955078,-7.694212147887324,-7.558978873239437,0.13523327464788704,0.0,-7.252122717843929,142.0,142.0,2.0
qwen3-4b,de,de,ja,en,freq,val,-7.558978873239437,-3.1230061848958335,-7.694212147887324,-1.979093309859155,5.715118838028169,5.579885563380282,1.1439128750366785,142.0,142.0,2.0
qwen3-4b,de,de,ja,en,val,desc,-7.936867297535211,-6.373209635416667,-7.694212147887324,-7.675334231954225,0.018877915933098954,0.261533065580986,-1.302124596537558,142.0,142.0,1.0
qwen3-4b,de,de,ja,en,val,freq,-7.936867297535211,-0.3068561553955078,-7.694212147887324,-2.397942341549296,5.296269806338028,5.538924955985915,-2.091086186153788,142.0,142.0,2.0
qwen3-4b,de,de,ja,en,val,val,-7.936867297535211,-3.1230061848958335,-7.694212147887324,-7.936867297535211,-0.24265514964788704,0.0,-4.813861112639378,142.0,142.0,2.0
qwen3-4b,de,de,ja,es,desc,desc,-11.31988393660072,-10.17236328125,-11.31988393660072,-11.31988393660072,0.0,0.0,-1.1475206553507196,139.0,139.0,1.0
qwen3-4b,de,de,ja,es,desc,freq,-11.31988393660072,-2.739409764607748,-11.31988393660072,-3.5805066883992804,7.739377248201439,7.739377248201439,-0.8410969237915324,139.0,139.0,2.0
qwen3-4b,de,de,ja,es,desc,val,-11.31988393660072,-5.748779296875,-11.31988393660072,-4.472628147482014,6.847255789118705,6.847255789118705,1.2761511493929856,139.0,139.0,2.0
qwen3-4b,de,de,ja,es,freq,desc,-11.14161912657374,-10.17236328125,-11.31988393660072,-11.115188708408274,0.20469522819244546,0.026430418165466207,-0.9428254271582741,139.0,139.0,1.0
qwen3-4b,de,de,ja,es,freq,freq,-11.14161912657374,-2.739409764607748,-11.31988393660072,-11.14161912657374,0.17826481002697925,0.0,-8.402209361965992,139.0,139.0,2.0
qwen3-4b,de,de,ja,es,freq,val,-11.14161912657374,-5.748779296875,-11.31988393660072,-6.357688848920863,4.962195087679857,4.783930277652877,-0.608909552045863,139.0,139.0,2.0
qwen3-4b,de,de,ja,es,val,desc,-11.433161673785971,-10.17236328125,-11.31988393660072,-11.249754102967627,0.07012983363309289,0.18340757081834447,-1.0773908217176267,139.0,139.0,1.0
qwen3-4b,de,de,ja,es,val,freq,-11.433161673785971,-2.739409764607748,-11.31988393660072,-6.257002576649618,5.062881359951102,5.176159097136353,-3.51759281204187,139.0,139.0,2.0
qwen3-4b,de,de,ja,es,val,val,-11.433161673785971,-5.748779296875,-11.31988393660072,-11.433161673785971,-0.11327773718525158,0.0,-5.684382376910971,139.0,139.0,2.0
qwen3-4b,de,de,ja,fr,desc,desc,-10.839122596153846,-9.972493489583334,-10.839122596153846,-10.839122596153846,0.0,0.0,-0.8666291065705121,130.0,130.0,1.0
qwen3-4b,de,de,ja,fr,desc,freq,-10.839122596153846,-2.257295608520508,-10.839122596153846,-3.1120154747596156,7.72710712139423,7.72710712139423,-0.8547198662391078,130.0,130.0,2.0
qwen3-4b,de,de,ja,fr,desc,val,-10.839122596153846,-4.812174479166667,-10.839122596153846,-3.9572115384615385,6.8819110576923075,6.8819110576923075,0.8549629407051285,130.0,130.0,2.0
qwen3-4b,de,de,ja,fr,freq,desc,-10.654747596153847,-9.972493489583334,-10.839122596153846,-10.612229567307692,0.22689302884615437,0.042518028846155076,-0.6397360777243577,130.0,130.0,1.0
qwen3-4b,de,de,ja,fr,freq,freq,-10.654747596153847,-2.257295608520508,-10.839122596153846,-10.654747596153847,0.1843749999999993,0.0,-8.397451987633339,130.0,130.0,2.0
qwen3-4b,de,de,ja,fr,freq,val,-10.654747596153847,-4.812174479166667,-10.839122596153846,-5.889903846153846,4.94921875,4.764843750000001,-1.077729366987179,130.0,130.0,2.0
qwen3-4b,de,de,ja,fr,val,desc,-11.0837890625,-9.972493489583334,-10.839122596153846,-10.874308894230769,-0.03518629807692264,0.20948016826923066,-0.9018154046474347,130.0,130.0,1.0
qwen3-4b,de,de,ja,fr,val,freq,-11.0837890625,-2.257295608520508,-10.839122596153846,-5.718990384615385,5.120132211538461,5.364798677884615,-3.461694776094877,130.0,130.0,2.0
qwen3-4b,de,de,ja,fr,val,val,-11.0837890625,-4.812174479166667,-10.839122596153846,-11.0837890625,-0.2446664663461533,0.0,-6.271614583333332,130.0,130.0,2.0
qwen3-4b,de,de,ja,ja,desc,desc,-16.447433229476687,-15.487294514973959,-16.447433229476687,-16.447433229476687,0.0,0.0,-0.9601387145027278,126.0,126.0,1.0
qwen3-4b,de,de,ja,ja,desc,freq,-16.447433229476687,-2.736041386922201,-16.447433229476687,4.876519097222222,21.323952326698908,21.323952326698908,7.612560484144423,126.0,126.0,2.0
qwen3-4b,de,de,ja,ja,desc,val,-16.447433229476687,-8.156667073567709,-16.447433229476687,0.2204861111111111,16.667919340587797,16.667919340587797,8.37715318467882,126.0,126.0,2.0
qwen3-4b,de,de,ja,ja,freq,desc,-16.219464983258927,-15.487294514973959,-16.447433229476687,-16.00669255332341,0.4407406761532755,0.21277242993551582,-0.5193980383494523,126.0,126.0,1.0
qwen3-4b,de,de,ja,ja,freq,freq,-16.219464983258927,-2.736041386922201,-16.447433229476687,-16.219464983258927,0.22796824621775968,0.0,-13.483423596336726,126.0,126.0,2.0
