model,prompt_lang,adj_lang,measure_lang,series,mean_value,source_csv
qwen3-4b,zh,de,zh,iso_val__proj_desc,-2.98125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_de.csv
qwen3-4b,zh,de,zh,iso_val__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_de.csv
qwen3-4b,zh,de,zh,iso_val__proj_freq,-0.0075,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_de.csv
qwen3-4b,zh,de,zh,iso_freq__proj_desc,-3.1640625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_de.csv
qwen3-4b,zh,de,zh,iso_freq__proj_val,-1.08125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_de.csv
qwen3-4b,zh,de,zh,iso_freq__proj_freq,0.00125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_de.csv
qwen3-4b,zh,en,de,original,-6.223125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,de,amp_desc,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,de,amp_val,-0.360625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,de,amp_freq,-0.12625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,de,iso_desc__proj_desc,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,de,iso_desc__proj_val,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,de,iso_desc__proj_freq,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,de,iso_val__proj_desc,-0.15375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,de,iso_val__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,de,iso_val__proj_freq,-0.27828125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,de,iso_freq__proj_desc,0.2175,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,de,iso_freq__proj_val,0.0784375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,de,iso_freq__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,en,original,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,en,amp_desc,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,en,amp_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,en,amp_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,en,iso_desc__proj_desc,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,en,iso_desc__proj_val,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,en,iso_desc__proj_freq,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,en,iso_val__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,en,iso_val__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,en,iso_val__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,en,iso_freq__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,en,iso_freq__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,en,iso_freq__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,es,original,-5.4309375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,es,amp_desc,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,es,amp_val,-0.4628125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,es,amp_freq,-0.1265625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,es,iso_desc__proj_desc,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,es,iso_desc__proj_val,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,es,iso_desc__proj_freq,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,es,iso_val__proj_desc,-0.2840625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,es,iso_val__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,es,iso_val__proj_freq,-0.3978125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,es,iso_freq__proj_desc,0.2278125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,es,iso_freq__proj_val,0.064375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,es,iso_freq__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,fr,original,-4.89234375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,fr,amp_desc,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,fr,amp_val,-0.31375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,fr,amp_freq,-0.09109375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,fr,iso_desc__proj_desc,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,fr,iso_desc__proj_val,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,fr,iso_desc__proj_freq,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,fr,iso_val__proj_desc,-0.11375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,fr,iso_val__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,fr,iso_val__proj_freq,-0.2715625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,fr,iso_freq__proj_desc,0.21046875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,fr,iso_freq__proj_val,0.0546875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,fr,iso_freq__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ja,original,1.6290625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ja,amp_desc,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ja,amp_val,0.3878125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ja,amp_freq,-0.685625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ja,iso_desc__proj_desc,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ja,iso_desc__proj_val,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ja,iso_desc__proj_freq,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ja,iso_val__proj_desc,1.4090625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ja,iso_val__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ja,iso_val__proj_freq,1.765,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ja,iso_freq__proj_desc,-0.354375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ja,iso_freq__proj_val,-0.069375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ja,iso_freq__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ko,original,-7.5884375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ko,amp_desc,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ko,amp_val,2.40078125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ko,amp_freq,0.069375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ko,iso_desc__proj_desc,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ko,iso_desc__proj_val,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ko,iso_desc__proj_freq,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ko,iso_val__proj_desc,2.5665625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ko,iso_val__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ko,iso_val__proj_freq,2.5153125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ko,iso_freq__proj_desc,0.07125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ko,iso_freq__proj_val,-0.005625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,ko,iso_freq__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,zh,original,9.554375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,zh,amp_desc,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,zh,amp_val,-0.895,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,zh,amp_freq,-1.285625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,zh,iso_desc__proj_desc,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,zh,iso_desc__proj_val,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,zh,iso_desc__proj_freq,nan,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,zh,iso_val__proj_desc,0.593125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,zh,iso_val__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,zh,iso_val__proj_freq,1.373125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,zh,iso_freq__proj_desc,-0.65125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,zh,iso_freq__proj_val,-0.14,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,en,zh,iso_freq__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_en.csv
qwen3-4b,zh,es,de,original,-0.793828125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,de,amp_desc,-1.030234375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,de,amp_val,-1.294296875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,de,amp_freq,-2.537734375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,de,iso_desc__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,de,iso_desc__proj_val,-0.06515625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,de,iso_desc__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,de,iso_val__proj_desc,-0.279296875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,de,iso_val__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,de,iso_val__proj_freq,0.107578125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,de,iso_freq__proj_desc,-1.086171875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,de,iso_freq__proj_val,-0.627421875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,de,iso_freq__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,en,original,5.4309375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,en,amp_desc,-1.24890625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,en,amp_val,-2.41375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,en,amp_freq,-2.9609375,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,en,iso_desc__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,en,iso_desc__proj_val,-0.1303125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,en,iso_desc__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,en,iso_val__proj_desc,-1.0653125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,en,iso_val__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,en,iso_val__proj_freq,-0.65125,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,en,iso_freq__proj_desc,-0.96640625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,en,iso_freq__proj_val,-0.800625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,en,iso_freq__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,es,original,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,es,amp_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,es,amp_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,es,amp_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,es,iso_desc__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,es,iso_desc__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,es,iso_desc__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,es,iso_val__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,es,iso_val__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,es,iso_val__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,es,iso_freq__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,es,iso_freq__proj_val,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,es,iso_freq__proj_freq,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,fr,original,0.53875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,fr,amp_desc,-0.721640625,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,fr,amp_val,-1.01796875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,fr,amp_freq,-1.55671875,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
qwen3-4b,zh,es,fr,iso_desc__proj_desc,0.0,/n/fs/vision-mix/rm4411/Latent-Mechanism-Multilingual/data/projected_amplification_isolation/qwen3-4b/prompt_zh__adj_es.csv
